ISO,scenario,year,pi,pi_dose
OMN,mod_uptake,11,0.9731128373269823,0.9718302734249388
OMN,mod_uptake,12,0.9690463180690599,0.967583112422277
OMN,mod_uptake,13,0.9646015887316723,0.9629435852912277
OMN,mod_uptake,14,0.9597547233989318,0.9578857121327741
OMN,mod_uptake,15,0.9544951649189187,0.952405514409635
PAN,max_uptake,1,0.9976632108748054,0.9975321884628378
PAN,max_uptake,2,0.9951171828141837,0.994846302473863
PAN,max_uptake,3,0.9923414595552048,0.9919215104254487
PAN,max_uptake,4,0.9892930537760868,0.9887125418171344
PAN,max_uptake,5,0.9859608113123591,0.9852057631266621
PAN,max_uptake,6,0.982323520040012,0.9813781978936147
PAN,max_uptake,7,0.9783435790200166,0.9771915234020122
PAN,max_uptake,8,0.9739880372442613,0.9726132725095508
PAN,max_uptake,9,0.9692198226239191,0.9676020873838436
PAN,max_uptake,10,0.9640098769889689,0.9621261418307351
PAN,max_uptake,11,0.9583197837486942,0.9561506401636403
PAN,max_uptake,12,0.9521233181681782,0.9496460369479881
PAN,max_uptake,13,0.9453867203329809,0.9425763064111023
PAN,max_uptake,14,0.938066028960966,0.9348947430660198
PAN,max_uptake,15,0.9301389950476804,0.9265740130860578
PAN,mod_uptake,1,0.9976243508944849,0.9974654180844417
PAN,mod_uptake,2,0.9950321786129929,0.9947045921050582
PAN,mod_uptake,3,0.992210404214149,0.9917003093825421
PAN,mod_uptake,4,0.9891067511202428,0.9884003841425708
PAN,mod_uptake,5,0.9857110969871224,0.9847948979306606
PAN,mod_uptake,6,0.9820063647416095,0.9808621587758566
PAN,mod_uptake,7,0.9779456600505438,0.9765525331032094
PAN,mod_uptake,8,0.9734970035937593,0.9718356448379175
PAN,mod_uptake,9,0.9686300821583134,0.9666736400810549
PAN,mod_uptake,10,0.9633130793254456,0.9610318861783443
PAN,mod_uptake,11,0.9575030060711067,0.9548763832430459
PAN,mod_uptake,12,0.9511734105046317,0.948177801123309
PAN,mod_uptake,13,0.9442786611072835,0.9408854397850941
PAN,mod_uptake,14,0.9367889021899807,0.9329643779623459
PAN,mod_uptake,15,0.9286749179691726,0.9243866034034871
POL,max_uptake,1,0.9923062321948606,0.9919385185070682
POL,max_uptake,2,0.9839897484130249,0.98324292424769
POL,max_uptake,3,0.9749969548240315,0.9738691598172956
POL,max_uptake,4,0.9653416805655335,0.9638205163512118
POL,max_uptake,5,0.9550119758976465,0.9530702173150739
POL,max_uptake,6,0.9440012920827474,0.9416061668352775
POL,max_uptake,7,0.9322146147186812,0.9293589755199962
POL,max_uptake,8,0.9195963974574044,0.9162578666760386
POL,max_uptake,9,0.906130473097999,0.9022953706057346
POL,max_uptake,10,0.8918279544635641,0.8874707557019432
POL,max_uptake,11,0.8766750375651866,0.8717682003565784
POL,max_uptake,12,0.86061504465996,0.8551192692100896
POL,max_uptake,13,0.8436044285632902,0.8375203129764358
POL,max_uptake,14,0.8257031652445851,0.8190128962483375
POL,max_uptake,15,0.8069426464814968,0.7996097332439152
POL,mod_uptake,1,0.9922729285231555,0.9919463857474485
POL,mod_uptake,2,0.983928238337123,0.9832604182100255
POL,mod_uptake,3,0.9748959541452599,0.9738820629608181
POL,mod_uptake,4,0.9652113826001038,0.9638381937210484
POL,mod_uptake,5,0.9548418007067475,0.9530862955928234
POL,mod_uptake,6,0.9437931581845045,0.9416091661122
POL,mod_uptake,7,0.9319731300099738,0.9293376348030481
POL,mod_uptake,8,0.9193337470135721,0.9162279918362503
POL,mod_uptake,9,0.905832511561846,0.9022499362342163
POL,mod_uptake,10,0.8914854334875626,0.887396201338638
POL,mod_uptake,11,0.876269998229992,0.8716465730427818
POL,mod_uptake,12,0.8601465741755704,0.8549539736666846
POL,mod_uptake,13,0.8430722347359162,0.837322206838887
POL,mod_uptake,14,0.8250794506240006,0.8187446454512889
POL,mod_uptake,15,0.8062267679249819,0.7992698204529795
PRI,max_uptake,1,0.9962682278361784,0.9959180150992796
PRI,max_uptake,2,0.9921901550811478,0.9914640578176511
PRI,max_uptake,3,0.9877286820516518,0.9865988267010065
PRI,max_uptake,4,0.9828391632045808,0.9812696690119417
PRI,max_uptake,5,0.9774943189594745,0.9754443221078712
PRI,max_uptake,6,0.9716366027081582,0.9690581805775187
PRI,max_uptake,7,0.9652235338412138,0.9620669157974543
PRI,max_uptake,8,0.9581959410157465,0.9544078193696888
PRI,max_uptake,9,0.9504893044202096,0.9460192879361059
PRI,max_uptake,10,0.942063762950051,0.9368558655674061
PRI,max_uptake,11,0.9328611446567568,0.9268502297624114
PRI,max_uptake,12,0.9228612175203286,0.915990895753469
PRI,max_uptake,13,0.9120151025669367,0.9042188156511193
PRI,max_uptake,14,0.9002774444662288,0.8914961208218475
PRI,max_uptake,15,0.8876670854395596,0.8778418816298773
PRI,mod_uptake,1,0.9962804760620515,0.9958829787356268
PRI,mod_uptake,2,0.9922167385802158,0.9913899363529847
PRI,mod_uptake,3,0.9877665143845186,0.9864807185045377
PRI,mod_uptake,4,0.9828900814752048,0.9811066309553942
PRI,mod_uptake,5,0.9775597510655224,0.9752318416682431
PRI,mod_uptake,6,0.9717137827898608,0.9687869323388473
PRI,mod_uptake,7,0.9653151083132614,0.9617369761708954
PRI,mod_uptake,8,0.9582949366014512,0.9540106918368962
PRI,mod_uptake,9,0.9505921963829602,0.9455462041399454
PRI,mod_uptake,10,0.942173859584993,0.9363003723082396
PRI,mod_uptake,11,0.9329784002146111,0.9262106350975359
PRI,mod_uptake,12,0.9229895283893316,0.9152663488455538
PRI,mod_uptake,13,0.9121496980725637,0.9034070014070854
PRI,mod_uptake,14,0.9004188527758361,0.8905945107338318
PRI,mod_uptake,15,0.8877997500777245,0.8768432083018876
PRT,max_uptake,1,0.994771651539339,0.9943599182740354
PRT,max_uptake,2,0.9890513973777986,0.9882099810053465
PRT,max_uptake,3,0.9827998050294681,0.9814937117763999
PRT,max_uptake,4,0.9759315176209232,0.9741351881316591
PRT,max_uptake,5,0.9684492350732572,0.9661170303709045
PRT,max_uptake,6,0.9602787255579788,0.9573722048628451
PRT,max_uptake,7,0.9513038878781049,0.9477844935585996
PRT,max_uptake,8,0.9414974461782047,0.9373206561160061
PRT,max_uptake,9,0.9307409435510752,0.9258538500240383
PRT,max_uptake,10,0.9189938088048939,0.9133356040630158
PRT,max_uptake,11,0.9061458312111446,0.8996599019217901
PRT,max_uptake,12,0.8921874138810237,0.8848093594427039
PRT,max_uptake,13,0.8771123287101424,0.8687679077089083
PRT,max_uptake,14,0.8608219458998643,0.8514558422445966
PRT,max_uptake,15,0.8433471835771174,0.8329014913712123
PRT,mod_uptake,1,0.9948734497731181,0.9944140020665307
PRT,mod_uptake,2,0.9892665762137761,0.9883278182660107
PRT,mod_uptake,3,0.9831383217372072,0.9816801039323726
PRT,mod_uptake,4,0.9763989773285928,0.9743899853386654
PRT,mod_uptake,5,0.9690713768709744,0.966455888259826
PRT,mod_uptake,6,0.9610690816611737,0.9577988707056893
PRT,mod_uptake,7,0.9522892489930136,0.9483036589483225
PRT,mod_uptake,8,0.9427067026971049,0.9379522098644054
PRT,mod_uptake,9,0.9321980445148609,0.9266123701303846
PRT,mod_uptake,10,0.9206983928109893,0.914195305620319
PRT,mod_uptake,11,0.9081129607328382,0.9006134980385148
PRT,mod_uptake,12,0.894421040961033,0.8858424919118657
PRT,mod_uptake,13,0.8796173549402716,0.8698585059298313
PRT,mod_uptake,14,0.863622708883313,0.8526072411688224
PRT,mod_uptake,15,0.8464485599404722,0.8340993222674559
PYF,max_uptake,1,0.997478110126361,0.9972992144743726
PYF,max_uptake,2,0.9947437617366324,0.9943712581208547
PYF,max_uptake,3,0.991763229498578,0.991182598979991
PYF,max_uptake,4,0.9884939735791065,0.9876902491107561
PYF,max_uptake,5,0.9849285856004576,0.983884395527269
PYF,max_uptake,6,0.9810425998135254,0.9797369770793378
PYF,max_uptake,7,0.9767991816984959,0.9752163893381027
PYF,max_uptake,8,0.9721700691013739,0.9702913618790734
PYF,max_uptake,9,0.9670995590197153,0.9649043793392891
PYF,max_uptake,10,0.9615770953970075,0.9590392546292718
PYF,max_uptake,11,0.9555563237399819,0.9526513596889977
PYF,max_uptake,12,0.9490139257398484,0.9457188020121712
PYF,max_uptake,13,0.9419240340902278,0.9382099214870603
PYF,max_uptake,14,0.9342462037056097,0.9300884527642513
PYF,max_uptake,15,0.9259515773046403,0.9213214949879679
PYF,mod_uptake,1,0.9974809019160842,0.9972850001286508
PYF,mod_uptake,2,0.9947481230449875,0.9943387935391661
PYF,mod_uptake,3,0.9917712260355795,0.9911331746187875
PYF,mod_uptake,4,0.9885040470646553,0.9876227261314248
PYF,mod_uptake,5,0.9849409556011554,0.9837979131085263
PYF,mod_uptake,6,0.9810546220983366,0.9796283671000221
PYF,mod_uptake,7,0.9768152014695013,0.9750863200014704
PYF,mod_uptake,8,0.9721925266768013,0.9701392549779584
PYF,mod_uptake,9,0.9671261816524763,0.9647255995207137
PYF,mod_uptake,10,0.9616092144618866,0.9588297259005911
PYF,mod_uptake,11,0.9555911326628084,0.952409241129389
PYF,mod_uptake,12,0.9490667634528624,0.9454505648948702
PYF,mod_uptake,13,0.9420010777396961,0.9379159844627216
PYF,mod_uptake,14,0.9343496248674684,0.9297677457834664
PYF,mod_uptake,15,0.9260996590962509,0.9209852394561651
QAT,max_uptake,1,0.9988050975868962,0.9987150191082373
QAT,max_uptake,2,0.9974991139600491,0.9973113321412832
QAT,max_uptake,3,0.9960843414836219,0.9957937740819482
QAT,max_uptake,4,0.9945438080943138,0.9941425408771253
QAT,max_uptake,5,0.992865512786687,0.9923391478122179
QAT,max_uptake,6,0.9910106746692238,0.9903503218321217
QAT,max_uptake,7,0.9889816214775445,0.9881729878252945
QAT,max_uptake,8,0.986751313544864,0.985786997699884
QAT,max_uptake,9,0.9843316253983084,0.9831956152925723
QAT,max_uptake,10,0.9816829506314619,0.9803670702073167
QAT,max_uptake,11,0.9787669566635193,0.9772545948940193
QAT,max_uptake,12,0.9755643988816202,0.9738392017387747
QAT,max_uptake,13,0.9720605437285543,0.9700989299066886
QAT,max_uptake,14,0.96824146925484,0.9660292990462716
QAT,max_uptake,15,0.9640939355135654,0.9616108110634243
QAT,mod_uptake,1,0.998832960678168,0.998730427769797
QAT,mod_uptake,2,0.9975617248005,0.9973461286930222
QAT,mod_uptake,3,0.9961819295142154,0.9958504539194032
QAT,mod_uptake,4,0.9946721826673147,0.994215459307271
QAT,mod_uptake,5,0.9930318600761021,0.9924356954085191
QAT,mod_uptake,6,0.991224131400184,0.9904745714157076
QAT,mod_uptake,7,0.9892465104290364,0.9883277247691054
QAT,mod_uptake,8,0.987077675632429,0.9859753871325232
QAT,mod_uptake,9,0.9847260621839843,0.9834257740959645
QAT,mod_uptake,10,0.9821388724005794,0.9806338484704856
QAT,mod_uptake,11,0.9792953445035675,0.9775591721341205
QAT,mod_uptake,12,0.9761665008039139,0.9741843044870099
QAT,mod_uptake,13,0.9727419595968888,0.9704856481769661
QAT,mod_uptake,14,0.9690141893432936,0.9664679353014781
QAT,mod_uptake,15,0.9649587110630495,0.9620966083794384
ROU,max_uptake,1,0.9923190377457549,0.9918612528546978
ROU,max_uptake,2,0.9840062012905134,0.9830559520326427
ROU,max_uptake,3,0.9751135403952836,0.97364873645048
ROU,max_uptake,4,0.9654063699534533,0.9634283715919701
ROU,max_uptake,5,0.9550017626048861,0.9524551830150988
ROU,max_uptake,6,0.9438798598483551,0.9407185001795525
ROU,max_uptake,7,0.9318410345437891,0.9280247676031647
ROU,max_uptake,8,0.9190154986455831,0.914503268472301
ROU,max_uptake,9,0.9052991678836351,0.9000693798718078
ROU,max_uptake,10,0.8906586323741931,0.8846877095337482
ROU,max_uptake,11,0.875274477933609,0.868504338968787
ROU,max_uptake,12,0.8588380922277683,0.8512271105159699
ROU,max_uptake,13,0.8414657200874718,0.8329958657306944
ROU,max_uptake,14,0.8231933594463883,0.8138651594243997
ROU,max_uptake,15,0.8040198792227364,0.7937956571099862
ROU,mod_uptake,1,0.9922982931218113,0.9918795926262595
ROU,mod_uptake,2,0.9839410286765274,0.983071855162554
ROU,mod_uptake,3,0.975018338335557,0.9736761479911142
ROU,mod_uptake,4,0.9652670722927514,0.9634554450089707
ROU,mod_uptake,5,0.9547850160968423,0.9524666060038898
ROU,mod_uptake,6,0.9436156646677722,0.9407376200341268
ROU,mod_uptake,7,0.9315007943391745,0.9280252667847368
ROU,mod_uptake,8,0.9185652192869859,0.9144488564269736
ROU,mod_uptake,9,0.9047272913974005,0.8999373028770903
ROU,mod_uptake,10,0.8900064769581152,0.8845360021649558
ROU,mod_uptake,11,0.8744780146168458,0.8682778952845817
ROU,mod_uptake,12,0.8578904828191266,0.8508931415724585
ROU,mod_uptake,13,0.8403708209383219,0.8325846804888654
ROU,mod_uptake,14,0.8219419545467758,0.8133754954856773
ROU,mod_uptake,15,0.802612692792114,0.7932066625192166
SAU,max_uptake,1,0.9985279126451313,0.9983701805870676
SAU,max_uptake,2,0.9969181158262329,0.996589822543599
SAU,max_uptake,3,0.9951699275071191,0.9946516544869214
SAU,max_uptake,4,0.9932635376443357,0.9925413300354452
SAU,max_uptake,5,0.9911809685902164,0.9902366325264813
SAU,max_uptake,6,0.9888744306801874,0.9876889980808123
SAU,max_uptake,7,0.986340988197526,0.9848973469123206
SAU,max_uptake,8,0.9835612068432674,0.9818356007501948
SAU,max_uptake,9,0.9805174222215811,0.9784901115012935
SAU,max_uptake,10,0.9772051518072389,0.9748449602726075
SAU,max_uptake,11,0.9735534874922523,0.9708326172717651
SAU,max_uptake,12,0.9695563452278246,0.9664427996988695
SAU,max_uptake,13,0.9651862492946227,0.9616500114575026
SAU,max_uptake,14,0.9604381792546317,0.9564452664229143
SAU,max_uptake,15,0.9552791162656314,0.9508001724499588
SAU,mod_uptake,1,0.9985172800265246,0.9983716504845904
SAU,mod_uptake,2,0.9968989656829614,0.9965953516059844
SAU,mod_uptake,3,0.9951340016873854,0.994657729505074
SAU,mod_uptake,4,0.9932021805897049,0.9925416178339852
SAU,mod_uptake,5,0.9910998352628353,0.9902337366938755
SAU,mod_uptake,6,0.988768835044148,0.9876840665748596
SAU,mod_uptake,7,0.9862024577545687,0.9848835984085873
SAU,mod_uptake,8,0.9833978558135885,0.9818248864832808
SAU,mod_uptake,9,0.9803258079764294,0.9784828843397017
SAU,mod_uptake,10,0.9769799776232307,0.9748359987267938
SAU,mod_uptake,11,0.9732903549931033,0.9708193293700869
SAU,mod_uptake,12,0.9692561367665161,0.9664323527848269
SAU,mod_uptake,13,0.9648416102290975,0.96163195850136
SAU,mod_uptake,14,0.9600431806432029,0.9564205236019594
SAU,mod_uptake,15,0.9548360402383714,0.9507741845164559
SGP,max_uptake,1,0.9971973965893705,0.9967871017812466
SGP,max_uptake,2,0.9941552427843967,0.9932983874928738
SGP,max_uptake,3,0.9908438592176809,0.9895018917216734
SGP,max_uptake,4,0.9872297619458725,0.9853569544802634
SGP,max_uptake,5,0.983286332385377,0.9808352366954215
SGP,max_uptake,6,0.9789911742842634,0.9759134425156876
SGP,max_uptake,7,0.974307645321669,0.9705521736960525
SGP,max_uptake,8,0.9692126166454991,0.9647165354212736
SGP,max_uptake,9,0.9636578909710969,0.9583557069175065
SGP,max_uptake,10,0.9576015908529492,0.951421187723029
SGP,max_uptake,11,0.9510255042065783,0.943887505060554
SGP,max_uptake,12,0.9439232978225514,0.9357474951525127
SGP,max_uptake,13,0.9362578512339534,0.9269693984917159
SGP,max_uptake,14,0.9279787399530863,0.9175082169603217
SGP,max_uptake,15,0.9190979203644043,0.9073684016287836
SGP,mod_uptake,1,0.997180704410784,0.996764364167074
SGP,mod_uptake,2,0.9941222148586614,0.9932568266579729
SGP,mod_uptake,3,0.990791949200129,0.9894370470877402
SGP,mod_uptake,4,0.9871604930231566,0.9852698842614307
SGP,mod_uptake,5,0.983198338903871,0.9807287444479174
SGP,mod_uptake,6,0.9788755340630155,0.9757755624724869
SGP,mod_uptake,7,0.9741695625753543,0.9703875096586968
SGP,mod_uptake,8,0.9690506084455253,0.9645227157214442
SGP,mod_uptake,9,0.9634686504568085,0.9581298159058775
SGP,mod_uptake,10,0.9573776133660704,0.9511582571362937
SGP,mod_uptake,11,0.950775165554541,0.9435907356615748
SGP,mod_uptake,12,0.9436528722451958,0.9354124932891964
SGP,mod_uptake,13,0.9359775541148311,0.9266031084296036
SGP,mod_uptake,14,0.9276951325066313,0.9171186713107738
SGP,mod_uptake,15,0.918821959177963,0.9069555613692993
SVK,max_uptake,1,0.992067821526311,0.99173064896956
SVK,max_uptake,2,0.9835221468803672,0.9828388808765527
SVK,max_uptake,3,0.9743005294338725,0.9732676911101995
SVK,max_uptake,4,0.9643482942282483,0.962945790152201
SVK,max_uptake,5,0.9536643329749052,0.9518603946106698
SVK,max_uptake,6,0.9422056812288885,0.939973945661157
SVK,max_uptake,7,0.9299445605678675,0.9272581470845972
SVK,max_uptake,8,0.9167464346549694,0.9135874286495238
SVK,max_uptake,9,0.9026243922978698,0.8989530079440291
SVK,max_uptake,10,0.8876072609273822,0.8833892472086657
SVK,max_uptake,11,0.8717183228361788,0.8669200520791633
SVK,max_uptake,12,0.8548698782867132,0.8494514777049739
SVK,max_uptake,13,0.8370568559725645,0.8309887130002108
SVK,max_uptake,14,0.81831151565032,0.8115648671125368
SVK,max_uptake,15,0.7987465620240362,0.7913251275520502
SVK,mod_uptake,1,0.9921271681531264,0.991784340329733
SVK,mod_uptake,2,0.9836212726534872,0.9829247037220951
SVK,mod_uptake,3,0.9744784394173127,0.9734117957134722
SVK,mod_uptake,4,0.9645982018198171,0.9631425108628472
SVK,mod_uptake,5,0.9539716894644202,0.9520975648771766
SVK,mod_uptake,6,0.9425925373131745,0.940278162649431
SVK,mod_uptake,7,0.9304092638386987,0.927622470914689
SVK,mod_uptake,8,0.9172994282997698,0.9140253122814005
SVK,mod_uptake,9,0.9032912403829653,0.8994809168237867
SVK,mod_uptake,10,0.8883627497499289,0.8839806698437107
SVK,mod_uptake,11,0.8725826477481211,0.8675959590324089
SVK,mod_uptake,12,0.855873110304374,0.8502457702425075
SVK,mod_uptake,13,0.8382230310300339,0.8319036117303741
SVK,mod_uptake,14,0.8196355888013764,0.8125871221717363
SVK,mod_uptake,15,0.8002227052920934,0.7924435777150868
SVN,max_uptake,1,0.9942276785576386,0.9939452467868428
SVN,max_uptake,2,0.9879328833772271,0.9873518509369827
SVN,max_uptake,3,0.981110278322171,0.9802136045416172
SVN,max_uptake,4,0.9737083002971202,0.9724958935653502
SVN,max_uptake,5,0.9656854645748314,0.9641035552618432
SVN,max_uptake,6,0.9569308631189944,0.9549779330325328
SVN,max_uptake,7,0.9473823403023235,0.9450384778696436
SVN,max_uptake,8,0.9370655412495109,0.9343201331510782
SVN,max_uptake,9,0.9259368153322439,0.9227620094675498
SVN,max_uptake,10,0.9139429112403862,0.9102921701953842
SVN,max_uptake,11,0.9009073426440755,0.8967384198890287
SVN,max_uptake,12,0.8867096734563501,0.8820060317914702
SVN,max_uptake,13,0.8714442502554508,0.8661570567741916
SVN,max_uptake,14,0.8551312389630926,0.8492378998379035
SVN,max_uptake,15,0.8378764255609641,0.8313140866074421
SVN,mod_uptake,1,0.9943343540401074,0.9940375667757769
SVN,mod_uptake,2,0.9881739906040469,0.9875484954652964
SVN,mod_uptake,3,0.9815063723478517,0.9805303021939639
SVN,mod_uptake,4,0.9742742436831187,0.9729356548381524
SVN,mod_uptake,5,0.9664462749880799,0.9646883043056319
SVN,mod_uptake,6,0.9578715624381585,0.9557089199509248
SVN,mod_uptake,7,0.9485416334110995,0.945935874748905
SVN,mod_uptake,8,0.9384570736269923,0.9353882183875295
SVN,mod_uptake,9,0.9275610508913205,0.9240072728640175
SVN,mod_uptake,10,0.915837987428264,0.9117461402030449
SVN,mod_uptake,11,0.9031303105256754,0.8984436257135309
SVN,mod_uptake,12,0.8892873419123581,0.8839742985856995
SVN,mod_uptake,13,0.8743996203017129,0.8683978253728569
SVN,mod_uptake,14,0.8584816252854016,0.851753855983656
SVN,mod_uptake,15,0.8416875315412454,0.8341252991958956
SWE,max_uptake,1,0.9963027504944219,0.9960171903739339
SWE,max_uptake,2,0.9922181761965547,0.9916324155413956
SWE,max_uptake,3,0.9876675847263277,0.9867508491311957
SWE,max_uptake,4,0.9826100422348968,0.9813428762643179
SWE,max_uptake,5,0.977049311800623,0.9754063359140204
SWE,max_uptake,6,0.9709250166655875,0.9688706870236753
SWE,max_uptake,7,0.9641688387917883,0.9616711702978625
SWE,max_uptake,8,0.956749178749761,0.9537796643226432
SWE,max_uptake,9,0.9485737878678626,0.9450988330589984
SWE,max_uptake,10,0.9396050832815558,0.935586406580915
SWE,max_uptake,11,0.9298132238226514,0.9251944560772658
SWE,max_uptake,12,0.9191016978308432,0.9138688372905357
SWE,max_uptake,13,0.9074140857617959,0.901518332881978
SWE,max_uptake,14,0.8947265968381667,0.8881550792067213
SWE,max_uptake,15,0.8809967911984923,0.8737305769734193
SWE,mod_uptake,1,0.9964204299758894,0.9961098204828333
SWE,mod_uptake,2,0.9924828647910762,0.9918289534622823
SWE,mod_uptake,3,0.9881081882578944,0.9870698102310149
SWE,mod_uptake,4,0.9832264147263916,0.9817816810328986
SWE,mod_uptake,5,0.9778550936026658,0.9759726455287389
SWE,mod_uptake,6,0.9719593816835553,0.969590640981085
SWE,mod_uptake,7,0.9654271792020549,0.9625342755268673
SWE,mod_uptake,8,0.9582781620680882,0.9548173635824909
SWE,mod_uptake,9,0.9504207829915587,0.9463383984087118
SWE,mod_uptake,10,0.9417950097921235,0.9370435120234816
SWE,mod_uptake,11,0.9323692414502506,0.9268729802659565
SWE,mod_uptake,12,0.922068476317357,0.9157920274517408
SWE,mod_uptake,13,0.9108160944790145,0.9036898466612507
SWE,mod_uptake,14,0.8985969478393855,0.8905888739960776
SWE,mod_uptake,15,0.8853755282726271,0.8764353407454951
SYC,max_uptake,1,0.9975290574800859,0.9972900937844604
SYC,max_uptake,2,0.9948451186358982,0.9943469329500048
SYC,max_uptake,3,0.9919171817242316,0.9911396002573273
SYC,max_uptake,4,0.9887057999407791,0.9876262949127144
SYC,max_uptake,5,0.9851929576181263,0.9837882350241703
SYC,max_uptake,6,0.9813507141304437,0.979589488397594
SYC,max_uptake,7,0.9771412184057067,0.9749961283151256
SYC,max_uptake,8,0.9725328001931701,0.9699746726749153
SYC,max_uptake,9,0.9674802005516833,0.9644739297241802
SYC,max_uptake,10,0.9619612909434002,0.9584700541231539
SYC,max_uptake,11,0.9559355648276013,0.9519177680296458
SYC,max_uptake,12,0.9493522496057444,0.9447759553624987
SYC,max_uptake,13,0.9421710755333373,0.9369950310718892
SYC,max_uptake,14,0.9343530843622109,0.928533507338372
SYC,max_uptake,15,0.9258925996532251,0.9193812608194263
SYC,mod_uptake,1,0.9976429734140455,0.997370426598098
SYC,mod_uptake,2,0.9950848897317734,0.9945181237631062
SYC,mod_uptake,3,0.9922920491034721,0.991408641297403
SYC,mod_uptake,4,0.9892267471636089,0.9879986515107843
SYC,mod_uptake,5,0.9858760613944735,0.9842772514608162
SYC,mod_uptake,6,0.9822224272463108,0.980215570644614
SYC,mod_uptake,7,0.9782206200236379,0.9757697795111997
SYC,mod_uptake,8,0.9738460793275432,0.9709159086458858
SYC,mod_uptake,9,0.9690480543875559,0.9655969056714632
SYC,mod_uptake,10,0.9638024544843802,0.9597870023203615
SYC,mod_uptake,11,0.9580848392831316,0.9534517756184763
SYC,mod_uptake,12,0.9518390219126447,0.9465465507412999
SYC,mod_uptake,13,0.9450070884929314,0.9390042515100758
SYC,mod_uptake,14,0.9375629433877684,0.9307940324027233
SYC,mod_uptake,15,0.929504469463055,0.921907610866436
TTO,max_uptake,1,0.9971864299555105,0.9969463424432419
TTO,max_uptake,2,0.9941231889807117,0.9936226356830851
TTO,max_uptake,3,0.9907739580493488,0.9899960012604285
TTO,max_uptake,4,0.9870888962580224,0.9860174187208273
TTO,max_uptake,5,0.9830635707277453,0.9816718307536195
TTO,max_uptake,6,0.9786499296885582,0.9769110860508912
TTO,max_uptake,7,0.9738037226386195,0.9717024697580504
TTO,max_uptake,8,0.9684877410812573,0.9659901507425769
TTO,max_uptake,9,0.9626581950698747,0.9597371906865034
TTO,max_uptake,10,0.9562875894732397,0.9529081592102246
TTO,max_uptake,11,0.9493311471823878,0.9454510991204548
TTO,max_uptake,12,0.9417475743946453,0.9373423013177486
TTO,max_uptake,13,0.9334921551642701,0.928519716208471
TTO,max_uptake,14,0.9245233332165438,0.9189446826600692
TTO,max_uptake,15,0.9148272515456645,0.9085946256015457
TTO,mod_uptake,1,0.9971760506238875,0.9968815123528566
TTO,mod_uptake,2,0.99409963957778,0.9934851989514294
TTO,mod_uptake,3,0.9907444501959733,0.9897849565487172
TTO,mod_uptake,4,0.9870639248398885,0.9857346000482609
TTO,mod_uptake,5,0.9830403302108797,0.9813096371508155
TTO,mod_uptake,6,0.9786287036861794,0.9764640905730111
TTO,mod_uptake,7,0.9737945306541882,0.9711750107902305
TTO,mod_uptake,8,0.9684935838023992,0.9653758324201113
TTO,mod_uptake,9,0.962694452666851,0.9590437169022858
TTO,mod_uptake,10,0.9563667640965317,0.9521384359504065
TTO,mod_uptake,11,0.9494679043675608,0.9446059476047917
TTO,mod_uptake,12,0.9419557033230641,0.9364371431366608
TTO,mod_uptake,13,0.9337947753139828,0.9275707748900172
TTO,mod_uptake,14,0.9249403704140979,0.9179681414299666
TTO,mod_uptake,15,0.9153861691154516,0.9076139724923973
TWN,max_uptake,1,0.9956687375654123,0.995261352800398
TWN,max_uptake,2,0.9910131932067311,0.9901642169591233
TWN,max_uptake,3,0.9859602830673307,0.9846404067990371
TWN,max_uptake,4,0.9804830868715309,0.9786562404545193
TWN,max_uptake,5,0.9745673039048589,0.9721869658484087
TWN,max_uptake,6,0.9681839343676907,0.9652092950436841
TWN,max_uptake,7,0.9612621807397315,0.9576606382680691
TWN,max_uptake,8,0.953734933185388,0.9494545904584872
TWN,max_uptake,9,0.945585742227845,0.9405775447908881
TWN,max_uptake,10,0.9368149728062956,0.9310221058270687
TWN,max_uptake,11,0.9273474066942258,0.9207176993901385
TWN,max_uptake,12,0.9171631608476444,0.9096508851052528
TWN,max_uptake,13,0.906186961562457,0.8977619684123893
TWN,max_uptake,14,0.8944215686333935,0.8850301127718999
TWN,max_uptake,15,0.8818696042466179,0.8714688505244694
TWN,mod_uptake,1,0.9956815055068025,0.9952930705626932
TWN,mod_uptake,2,0.9910461929052,0.9902360754698147
TWN,mod_uptake,3,0.9860168213649634,0.9847659083785953
TWN,mod_uptake,4,0.9805815839746587,0.9788546170941782
TWN,mod_uptake,5,0.9747145214141686,0.972470111070568
TWN,mod_uptake,6,0.968403853162726,0.9656038061334666
TWN,mod_uptake,7,0.9615486216833758,0.9581773858206307
TWN,mod_uptake,8,0.9541061880998626,0.9501083416030005
TWN,mod_uptake,9,0.9460484693793089,0.9413715789762339
TWN,mod_uptake,10,0.9373645657017341,0.9319583587704948
TWN,mod_uptake,11,0.9279977543872119,0.9218170786162924
TWN,mod_uptake,12,0.917915639576969,0.910900382600358
TWN,mod_uptake,13,0.9070610313991468,0.8991827232990802
TWN,mod_uptake,14,0.8953603627429009,0.8865602179707371
TWN,mod_uptake,15,0.8828323469758681,0.8730763671992083
URY,max_uptake,1,0.9953975401395333,0.9950318136967298
URY,max_uptake,2,0.9903843209102382,0.9896256590516757
URY,max_uptake,3,0.9849217310442144,0.9837502275724489
URY,max_uptake,4,0.9790018274969939,0.9773963721377618
URY,max_uptake,5,0.972646096191869,0.9705708120659897
URY,max_uptake,6,0.9657982263541764,0.9632255964443606
URY,max_uptake,7,0.9583702258860839,0.9552638498841436
